gene	chr	tpm	pcon	phicpm	pchcpm	patcpm	phichat	eatcpm	ehicpm	ehichat
Eif2ak4	chr2	31.19223622	1	9	4.850284047	17.98582893	30.58558934	20.33670904	9	22.77943271
Bmf	chr2	32.00944829	2	24	3.171034154	17.06948571	59.69183122	11.78438309	36	60.82291397
Bub1b	chr2	250.4751807	1	13	3.962066243	11.78438309	23.71534264	17.06948571	24	32.33307524
Inafm2	chr2	18.44392344	1	15	3.682136371	7.086687549	40.39914642	0	57	26.04697992
Ccdc9b	chr2	6.315105287	1	9	6.732204414	0	30.38679657	5.18340575	18	20.32110982
Knstrn	chr2	58.50567273	2	21	4.105190369	24.18846434	51.30123886	22.4394773	66	59.19885624
Bahd1	chr2	34.16434264	1	9	5.425842949	22.4394773	38.3612723	24.18846434	21	21.98624522
Chst14	chr2	22.53306009	2	57	3.371123472	9.812182506	154.5021766	0	57	94.40513411
Ccdc32	chr2	17.2826934	1	10	3.327250728	5.009496947	21.27377339	6.815571572	86	27.62708253
Rpusd2	chr2	25.23107983	1	33	8.590847338	7.979447268	123.0694652	27.95226429	80	122.1179786
Knl1	chr2	90.93217135	3	80	7.463053242	27.95226429	296.0435845	14.79501884	150	282.883507
Rad51	chr2	15.18356006	5	86	7.432121339	6.815571572	237.5929098	55.50719176	162	204.8664445
Rmdn3	chr2	99.50859211	2	34	6.407424149	22.54543052	123.3059301	11.96844679	108	77.44001693
Dnajc17,Zfyve19	chr2	58.53512185	2	53	7.860195525	32.51578044	238.60769	26.40151331	139	86.55869641
Spint1	chr2	320.2032576	4	106	6.111005599	26.40151331	277.1370108	45.53897085	184	190.8951021
Vps18	chr2	30.32751244	4	49	7.482881289	13.02319041	123.1585696	75.55379573	344	107.7418096
Ino80	chr2	57.0543774	6	159	10.90693146	45.46153554	523.922041	56.47187376	275	333.5365214
Chp1,Exd1	chr2	90.78452384	4	105	7.038839666	29.54005876	385.8423491	74.76189949	234	283.5095552
1700020I14Rik	chr2	37.58157064	1	14	5.732491252	29.30036395	37.22255792	29.54005876	105	51.44564655
Rpap1	chr2	34.45637409	1	14	6.329111531	9.063828805	37.85330846	57.62575184	99	55.89492031
Tyro3	chr2	17.11071289	1	13	2.310955066	13.31607761	40.12843479	57.62575184	99	51.902426
Mga	chr2	117.9012408	5	99	7.632038719	57.62575184	395.2569365	50.2315391	119	288.0671788
Mapkbp1	chr2	13.6399147	1	10	4.923592316	10.74729306	27.7360512	2.469997909	137	11.36772182
Gm28042,Jmjd7	chr2	2.765449302	2	28	4.259525689	8.952052347	67.86535246	0	28	35.31836049
Ehd4	chr2	149.4734986	2	47	5.512985015	11.67365984	117.7113833	2.469997909	304	51.10727541
Ganc,Tmem87a	chr2	131.3286734	1	10	6.587176981	29.4693515	25.26950737	33.38191618	33	42.13309184
Snap23	chr2	65.57195513	2	33	7.110984489	33.38191618	139.0392031	38.54031156	33	89.52112269
Haus2,Lrrc57	chr2	84.69530152	1	23	7.64667287	9.070960063	64.25161532	33.38191618	33	96.90611123
Ubr1	chr2	29.31634533	1	10	6.408841127	8.762313499	22.92967858	33.61176525	10	23.86207064
Adal,Lcmt2	chr2	24.67443365	1	10	6.986453642	33.61176525	23.86207064	8.762313499	10	22.92967858
Tubgcp4,Zscan29	chr2	42.37518733	1	10	7.012900157	38.0102051	29.15493978	14.09479005	96	38.18387643
Trp53bp1	chr2	33.97117125	2	19	7.541296237	22.33770472	61.9652593	28.64919059	19	74.6791495
Ppip5k1	chr2	8.163717624	1	9	6.601801387	0	26.40764683	22.33770472	19	29.35196493
Ckmt1	chr2	54.36275386	1	10	10.03667083	28.64919059	48.27150267	22.33770472	19	32.61329437
Catsper2,Pdia3	chr2	349.0475836	4	96	8.163913317	14.09479005	366.5652137	79.53094414	362	257.3629766
Ell3	chr2	1.934323404	2	58	4.7607911	10.04284864	116.5044453	25.13362368	271	181.268388
Serf2	chr2	13.31085313	4	119	7.443525029	20.43905677	402.9666133	46.91470374	354	369.5054863
Hypk,Serinc4	chr2	12.19132819	5	175	7.597512351	11.03883363	448.3845041	72.0798637	393	508.5215804
Mfap1b	chr2	6.928212957	2	55	6.740534171	5.722088179	74.53379345	32.81991369	240	161.1094744
Mfap1a,Wdr76	chr2	85.23889716	3	65	9.017297693	21.78108006	210.2848482	37.19997858	349	140.22062
Casc4	chr2	68.83401146	2	31	4.550994169	12.33332289	101.0303248	94.51053058	193	135.2495702
Ctdspl2,Mageb3	chr2	61.03513453	2	40	10.15627602	55.64099239	195.7739042	51.20286108	184	135.8715019
Eif3j1	chr2	7.481079851	3	153	8.4174159	38.86953819	538.7763123	67.97431528	191	141.8898125
Spg11	chr2	32.07679559	6	241	8.524047171	29.05387054	877.0842738	27.31963649	323	272.3588556
B2m	chr2	764.8678234	2	95	4.020686441	14.22359907	213.0160792	33.34997801	356	275.4441676
Trim69	chr2	0.675067544	1	36	0	8.799929948	0	29.05387054	241	131.016738
Sord	chr2	133.1763458	2	22	4.737927509	16.90557373	50.61707048	0	30	19.58615333
Shf	chr2	12.09745105	2	90	4.99794254	24.55295092	440.6926352	16.85763879	151	116.4942254
Slc30a4	chr2	52.00802064	1	24	5.043302278	8.951234658	75.95708604	23.67508777	24	95.14777486
Bloc1s6	chr2	28.87880441	1	24	7.51268425	23.67508777	95.14777486	8.951234658	24	75.95708604
Dut	chr2	108.8118132	1	57	5.858833502	14.15695353	156.459125	0	75	47.78682252
Secisbp2l	chr2	52.22941913	1	10	5.126812882	9.420597212	24.70014269	49.2683771	218	39.6168477
Cops2,Galk2	chr2	321.180744	1	43	10.70078128	24.75012488	177.2118494	7.07639665	43	92.89181726
Fgf7	chr2	1.608403603	1	12	4.231829989	4.087205842	14.99877625	20.00310807	12	61.95855415
Dtwd1,Fam227b	chr2	41.16012616	1	12	11.90569046	20.00310807	61.95855415	4.087205842	12	14.99877625
Gabpb1	chr2	35.59623022	8	218	10.52786763	49.2683771	863.6472799	57.22635863	819	433.7527735
Usp8	chr2	85.44304669	2	106	5.13968563	15.26876535	347.6457023	70.61660393	249	419.9385856
Usp50	chr2	3.359965347	1	19	0	0	0	49.2683771	218	75.27201063
Trpm7	chr2	68.5542533	11	318	9.445385069	25.69621511	1346.004685	66.64371887	842	451.1900316
Sppl2a	chr2	20.47956206	8	257	8.186894565	6.840780958	954.3429905	85.49915302	815	539.2147659
Ap4e1	chr2	12.60679233	2	37	6.472625561	10.53456081	105.8030591	32.53699607	575	147.2628069
Ncaph	chr2	139.654646	2	64	7.149771246	9.007179875	251.4042953	22.79022346	144	185.4880389
Itpripl1	chr2	11.2537775	2	58	3.551610303	13.35603231	189.0661475	18.44137102	150	203.3151833
1810024B03Rik,Snrnp200	chr2	183.0322761	5	86	6.475063677	9.434191148	175.6155601	75.38059523	315	279.8246033
Ciao1,Tmem127	chr2	114.63054	4	102	5.768849913	15.15084924	311.5007623	51.60478232	220	301.9423582
Stard7	chr2	119.5251972	3	74	8.810334012	34.27594545	322.7080859	24.58504039	231	167.7846744
Mrps5,Zfp661	chr2	28.90322084	6	190	8.715702938	8.787492561	661.9885826	36.39969574	190	211.9619341
Nphp1	chr2	7.991864163	1	10	3.637282471	11.53777649	21.07534232	19.08566066	10	26.54550875
Bub1	chr2	202.9070251	1	10	6.510186857	19.08566066	26.54550875	11.53777649	10	21.07534232
Bcl2l11	chr2	19.02743443	1	13	5.175268183	28.03302743	53.27216608	8.290087322	138	27.93587014
Gm14012	chr2	0.06982165988	2	24	6.686110649	0	51.57391411	12.20181455	85	41.48501695
Gm14005	chr2	9.379856166	19	494	7.846848401	0	1086.46673	6.851265386	677	468.709943
Anapc1	chr2	91.35790829	2	72	6.510739137	7.283327168	188.7353768	52.39320261	418	306.7254107
Mertk	chr2	10.92653134	5	155	4.231594828	24.31543083	601.0788619	35.36109895	392	450.7093874
Tmem87b	chr2	32.71463014	9	263	6.12716815	28.07777178	1246.030593	64.40443509	449	515.6969315
Zc3h8	chr2	17.51597854	1	20	6.311564839	44.86284266	93.61273952	32.80567709	67	85.79816124
Gm10762,Zc3h6	chr2	36.205085	4	67	9.419468087	32.80567709	287.4238402	102.8154941	355	266.7116362
Ttl	chr2	12.29947917	1	15	4.437536375	18.85564295	55.29053923	32.80567709	67	64.34862093
Polr1b	chr2	48.70493316	2	57	4.741904419	11.0192367	132.4382669	45.87258053	183	191.4792079
Chchd5	chr2	67.76673422	5	116	5.843506057	13.06690344	354.5297076	43.26841289	458	228.8291657
Slc20a1	chr2	207.0670658	10	300	6.276882119	32.24917619	993.4097502	31.12269288	559	464.1112133
Pdyn	chr2	0	1	19	0	0	0	37.36396663	55	102.160115
Stk35	chr2	21.75880969	3	55	12.00138292	37.36396663	295.7266486	33.86795733	119	59.87286954
Snrpb	chr2	219.975621	5	79	9.743490599	28.95187758	315.3304462	86.00283888	564	305.2402351
Nop56	chr2	256.7481481	4	139	5.597289931	16.57573848	362.8689438	58.47615018	487	556.9272174
Idh3b	chr2	323.6776985	4	169	5.858494757	11.63544846	487.1166318	85.42852337	358	688.5909702
Ebf4	chr2	11.52290748	1	33	6.782669477	22.01208317	127.3716268	11.63544846	169	95.11744882
Pced1a,Vps16	chr2	58.96488134	5	69	11.4995117	20.42768531	319.4261875	96.1820368	271	315.4880952
Ptpra	chr2	47.49984967	1	19	5.981556604	25.10843738	79.27706976	0	19	87.95793568
Mrps26	chr2	11.89537029	1	14	4.72230003	37.73843228	46.14090107	20.42768531	69	64.8111105
Ddrgk1	chr2	102.9641445	2	37	5.196287416	37.12733338	137.468983	41.78068337	93	119.7367648
Itpa	chr2	41.8355033	3	51	12.44289546	11.6029028	332.2573827	56.21613159	206	149.6882257
Slc4a11	chr2	7.482090219	1	13	8.131732773	19.56454235	51.83894845	37.12733338	37	48.29991293
Gm11037	chr2	0	1	14	0	0	0	13.05570323	185	48.77267164
1700037H04Rik	chr2	46.70300986	4	89	6.096570011	16.24171039	311.0470898	29.29982439	891	281.0185009
Cenpb	chr2	12.00245014	3	93	5.802995072	6.239639688	259.0457434	22.08957409	761	336.1692622
Cdc25b,Spef1	chr2	15.92878999	1	63	0	7.937090055	0	0	314	228.9498673
Ap5s1	chr2	12.3601293	9	262	6.171542193	9.033870857	952.140718	100.5279125	873	694.4180159
Mavs	chr2	23.30285172	1	38	2.921893863	18.94091661	118.1291886	9.033870857	262	138.0967454
Pank2	chr2	36.33658249	11	185	8.087105957	13.05570323	644.4960181	63.29217458	1223	431.693066
Rnf24	chr2	2.326423218	3	138	5.395036487	23.22679299	462.5079533	8.324992952	190	49.80098799
Prn,Prnp	chr2	62.80189653	2	40	5.521885564	11.71665675	142.4354105	0	143	46.62707455
Tmem230	chr2	26.15883833	3	71	4.768022162	9.699855177	185.1175232	29.39284318	168	225.0623251
Cds2	chr2	36.11926108	2	57	5.428159874	15.66684388	188.1299523	9.699855177	131	144.3103646
Gpcpd1	chr2	39.71445591	4	53	10.09997698	10.38258197	246.7132647	6.536661133	63	51.71010718
Shld1	chr2	11.83069639	1	14	3.718603193	6.536661133	39.5383128	10.38258197	53	65.16954163
Rsu1	chr2	103.1988523	1	13	3.98249653	19.95694281	38.71789941	38.31997462	742	41.22877898
Mcm8,Trmt6	chr2	91.56187262	1	20	6.89549928	14.90176732	71.08276664	13.26594082	31	89.6907928
Crls1	chr2	84.27709436	2	31	9.640061275	13.26594082	139.0207288	19.40193652	31	94.75818415
Lrrn4	chr2	91.01714748	1	11	4.469285116	4.500169201	23.67541751	13.26594082	31	49.32993604
Cubn	chr2	0.335592401	1	16	0	0	0	38.31997462	742	50.74311259
Trdmt1	chr2	5.030427227	7	205	3.756245134	33.05167474	833.7317657	48.63840791	1614	375.2271236
Plcb4	chr2	48.73575976	1	13	6.125883341	34.32168156	38.34003744	4.60585817	13	0
Vim	chr2	304.7004567	28	742	3.368231718	38.31997462	2353.211846	67.15038094	1731	560.6517766
Hacd1	chr2	4.981903808	2	76	8.495514758	22.52544179	376.1648334	35.59404281	96	310.0380342
Stam	chr2	67.05955874	2	78	11.31788985	35.59404281	318.1969299	22.52544179	96	386.063908
Dstn	chr2	540.1400517	7	231	10.65226636	15.61312632	1250.534654	102.0428265	836	350.6882493
Rrbp1	chr2	286.4847279	16	314	8.645979835	59.47532253	1937.027178	64.53114528	1151	410.6114705
Gm5535	chr2	0.1540525536	2	27	0	0	0	59.47532253	405	166.5596618
Mgme1,Snx5	chr2	400.4545457	12	257	9.310891844	28.42426136	1070.324371	114.9713992	1133	716.4714341
Kat14,Pet117	chr2	48.36836266	7	171	9.306316841	11.91616638	760.4725263	33.53326866	548	333.2992124
Dzank1,Polr3f	chr2	35.94671737	2	46	11.9766572	21.58922392	249.5725013	37.83589586	46	152.7172168
Rbbp9	chr2	45.70615227	1	18	4.333771463	13.35315066	50.51655878	21.58922392	46	97.65880486
Sec23b	chr2	108.9146689	1	28	8.733704538	24.4827452	102.2006581	21.58922392	46	151.9136965
Kiz	chr2	24.03577888	1	10	8.68538727	18.48628065	51.0369493	24.96611326	100	34.30867541
Xrn2	chr2	273.1293532	4	100	10.64576822	24.96611326	343.0867541	22.3918329	100	51.0369493
Thbd	chr2	24.18715455	16	299	1.973692318	15.99799496	585.9871512	56.8960704	493	165.3031413
Nxt1	chr2	95.53000473	3	107	7.087759086	19.54338346	282.0343266	65.17542769	752	321.0585503
Gzf1	chr2	64.38599647	4	133	5.561126921	29.89160835	404.7026256	79.21051549	755	352.1667509
Napb	chr2	3.614027216	2	29	3.84856952	24.38331269	62.20642538	49.17743273	453	105.3752261
9230104L09Rik	chr2	0	1	36	0	2.6037015	0	19.28582438	320	160.9389571
Cst3	chr2	377.3129745	6	320	10.00278524	19.28582438	1430.568508	76.422006	603	103.013761
Gm14139	chr2	21.51597474	1	7	7.733820314	3.185466053	12.24152998	3.619780133	7	12.87890779
3300002I08Rik	chr2	6.522778035	1	8	6.033818838	11.63236425	21.59491581	5.136068711	15	14.32566005
Zfp442	chr2	13.74213781	2	15	3.459987441	5.136068711	26.86061259	26.63877968	15	34.1499459
Zfp345	chr2	19.13296415	1	7	7.805014733	3.619780133	12.87890779	3.185466053	7	12.24152998
Apmap	chr2	29.41507738	1	9	2.95963509	27.64398701	25.83040391	13.52942251	9	54.5743242
Entpd6	chr2	50.54795959	1	9	9.432834114	13.52942251	54.5743242	27.64398701	9	25.83040391
Nsfl1c	chr2	98.81048568	1	17	13.12041355	33.46601539	100.5315592	23.31574288	156	54.75486482
Fkbp1a	chr2	98.36070377	3	156	9.175734942	23.31574288	502.4564066	40.66540689	156	267.0912897
Fam110a	chr2	21.24685529	1	16	3.083903035	7.583726457	31.51525653	7.694520849	69	32.70856792
Slc52a3	chr2	12.27434872	1	17	2.52233182	5.281601746	27.55644337	6.326994644	99	34.75285341
Srxn1	chr2	13.24859694	3	31	5.248279307	10.91380232	126.9012967	103.8955354	149	91.8746038
Csnk2a1	chr2	82.6665066	1	12	5.325107031	21.69984883	41.92823636	10.91380232	31	49.12308258
Tbc1d20	chr2	62.08155997	1	17	6.048670766	15.01039502	74.23792427	23.59787328	17	67.1153793
Rbck1	chr2	72.7438498	1	17	7.371218649	23.59787328	67.1153793	15.01039502	17	74.23792427
Trib3	chr2	55.20852561	1	12	3.87168574	17.66004422	33.87218014	0	12	52.40324066
Sox12	chr2	19.8871278	4	127	11.03703534	77.05178849	704.7987405	37.44858378	149	436.8660578
6820408C15Rik,Zcchc3	chr2	31.67647729	1	31	6.287842437	0	120.9367382	77.05178849	127	172.0374878
H13	chr2	42.90377653	6	140	5.886270909	14.16099934	355.1683913	57.90659323	3382	291.9104403
Mcts2	chr2	48.70884739	8	178	3.152455841	9.373325398	312.2203566	66.08805741	4950	397.4913724
Gm26841	chr2	0.4516097774	11	343	10.83435294	3.943655198	1340.226126	75.23386745	6450	696.0899566
Id1	chr2	78.17916016	10	395	3.520381351	18.33610652	872.4638826	64.51026824	5880	864.4276099
Cox4i2	chr2	3.974189883	1	22	0	0	0	35.74683661	1135	65.55725752
Bcl2l1	chr2	181.5441941	28	1135	5.892960209	35.74683661	3382.158513	62.81813452	6820	1648.964824
Tpx2	chr2	332.2470211	7	128	4.143834416	8.71643467	264.7400662	45.81408646	1405	237.9973797
Tm9sf4	chr2	49.03716101	4	86	11.54556404	10.95660065	249.5209765	63.0050229	86	200.7757324
Plagl2,Pofut1	chr2	29.48801551	1	17	5.614197682	8.806637425	48.69704233	10.95660065	86	49.32391395
Kif3b	chr2	25.92387569	1	12	4.902865152	9.31882932	29.90133308	10.95660065	86	34.81688044
Commd7	chr2	24.9571091	5	155	5.481368677	15.0459019	306.2449264	27.51384386	416	267.0996206
Dnmt3b	chr2	250.948291	3	78	3.251582431	16.14179466	143.4993682	43.9029318	389	187.7906779
Mapre1	chr2	68.15287336	3	51	6.373199668	28.8570299	238.7885032	16.14179466	322	84.36015795
Cdk5rap1	chr2	30.2804426	2	30	6.002631267	9.373325398	89.38815486	0	30	51.3403279
Cbfa2t2	chr2	32.86709847	2	41	5.06769154	31.25401587	106.6241517	0	41	33.49241371
Necab3	chr2	4.83591009	2	39	2.335187611	0	58.6289831	47.61498671	57	116.8641087
E2f1	chr2	17.58358813	2	45	6.107889845	47.61498671	174.0579394	23.30122267	159	116.2983292
Pxmp4	chr2	22.02314542	2	57	3.696842795	23.4302144	176.8476348	70.15084841	362	254.6921513
4930519P11Rik,Zfp341	chr2	9.473318641	5	120	9.395515381	23.30122267	504.7268878	130.4566195	565	363.2406672
Chmp4b	chr2	633.8530378	1	13	3.909562221	9.744546206	22.10245016	46.84962574	242	72.34324032
Raly,a	chr2	355.9777216	11	242	13.1198057	46.84962574	1346.697243	99.84321476	763	334.6400721
Eif2s2	chr2	206.7071537	4	147	6.17828978	26.47537005	319.2160875	46.84962574	384	279.636623
Ahcy	chr2	8.298439573	1	11	5.614606647	7.695555615	27.99635826	23.62723928	226	39.75187922
Itch	chr2	143.6195207	2	35	4.274792721	24.77212632	58.98966724	0	35	33.00574403
Dynlrb1	chr2	547.760138	1	17	5.429244495	10.48829757	49.31297573	21.18974853	37	73.7343304
Map1lc3a	chr2	69.87965998	2	37	8.035598453	21.18974853	160.4806015	34.11553685	243	121.5891198
Pigu	chr2	81.01272025	1	36	4.988127617	7.072005965	119.3838209	23.62723928	226	130.0970593
Trp53inp2	chr2	45.2587034	8	226	7.657775757	23.62723928	816.7204277	35.95731011	243	375.6151433
Ncoa6	chr2	68.47000396	1	14	10.05837892	15.86437166	57.93823783	15.06427296	107	36.14088136
Ggt7	chr2	4.658936504	1	20	0	0	0	15.06427296	107	51.62983052
Acss2	chr2	23.99931228	4	69	3.790640143	29.02710923	270.3887472	21.33305746	154	89.15173488
Gss	chr2	34.05512382	5	107	4.527885493	15.06427296	276.2195933	44.89148089	154	181.6650772
Trpc4ap	chr2	140.2406667	10	210	4.705762513	32.27781043	466.4241714	24.60089836	257	329.9096201
Edem2	chr2	75.10250028	1	18	4.517776847	7.358791098	51.96573293	32.27781043	210	39.97921469
Procr	chr2	85.90909528	3	43	4.246860843	5.976918017	98.83298128	32.27781043	296	95.51533963
BC029722	chr2	12.65588363	1	14	4.522498251	8.201659723	37.80047776	32.27781043	210	31.09494476
Eif6	chr2	202.3096289	3	33	5.188240444	15.48075511	59.65740795	40.60926887	144	96.31902211
Uqcc1	chr2	66.95809171	5	82	6.246621601	7.14914649	159.766604	15.48075511	220	157.901887
6430550D23Rik,Ergic3	chr2	152.9495477	2	25	4.731536749	31.15268829	79.40307347	42.51318816	137	87.06321364
Spag4	chr2	4.482529164	3	40	10.06885528	20.87824312	163.8955674	80.7403142	165	103.6034172
Cpne1,Gm28036,Rbm12	chr2	10.72973157	2	43	5.916732685	27.95268087	82.12371069	42.51318816	137	135.6628292
Nfs1,Romo1	chr2	129.8061997	5	97	7.400197139	21.63494504	261.8979283	79.98361228	153	190.0538691
Rbm39	chr2	720.3464653	4	227	15.43428635	24.05525518	1109.051725	60.27513302	612	475.3240923
Phf20	chr2	41.30110042	5	384	5.373486749	60.27513302	975.7937768	44.18202408	653	1006.241198
Cnbd2,Scand1	chr2	20.08659728	4	98	11.69516711	29.26842217	326.2400917	15.69470576	98	132.5485679
2900097C17Rik	chr2	79.32207074	1	12	3.968128928	10.26503556	19.36096025	29.26842217	98	39.94776634
Epb41l1	chr2	77.41569886	2	31	4.234656278	8.723350279	84.51422988	8.435992858	59	83.04096712
Aar2	chr2	30.23045737	1	9	7.189222408	0	21.40924944	8.723350279	31	24.53638932
Gm14230	chr2	35.63832155	1	14	6.227333478	13.24883494	33.86050885	32.89865206	128	66.17904308
Tgif2	chr2	10.63684797	7	279	6.227333478	25.7598413	674.7915692	82.66494398	769	950.4312806
4930518I15Rik	chr2	2.145031085	1	38	2.711827785	0	24.85859976	25.7598413	279	91.90709545
Rab5if	chr2	112.8758834	10	359	8.603432541	40.25712123	1628.470548	100.9292389	851	928.2749994
Ndrg3	chr2	37.99777404	2	25	4.196342908	23.67365517	86.41644188	49.76629192	413	118.2939321
Dsn1	chr2	50.38961305	4	58	8.826814465	9.087919657	169.160751	45.35131982	462	164.1715902
Soga1	chr2	20.98698941	4	54	9.82080639	9.509170694	268.9598465	89.6906177	736	175.9037189
Rbl1	chr2	22.42362493	4	53	12.34398083	15.99562083	265.6902173	54.328217	854	190.4528701
Mroh8,Rpn2	chr2	430.6602281	5	73	9.169596691	25.10814701	246.8780717	45.21569082	872	193.0209265
Ghrh	chr2	40.69524049	4	83	0	0	0	47.03794968	2685	239.9118444
Manbal	chr2	30.41942016	11	411	5.61288516	6.64999437	685.2080788	58.33285604	4937	1008.338089
Src	chr2	161.1726135	14	641	9.340083496	4.79317776	1943.5539	60.18967265	4962	1337.180683
Blcap	chr2	44.14047927	36	719	11.45108592	29.22006999	2554.123582	99.75385857	6177	1070.557574
Rprd1b,Tti1	chr2	162.9952075	3	60	7.463955639	22.88731031	178.3399687	34.35737333	769	72.61331401
Ppp1r16b	chr2	1.383636664	1	20	0	10.09016932	0	11.09693275	128	42.9068473
Fam83d	chr2	46.05142437	4	128	3.028541833	11.09693275	274.6038227	54.05669058	128	297.7398048
Dhx35	chr2	30.35768668	1	52	6.068134448	43.96652126	168.2877158	11.09693275	128	111.557803
Top1	chr2	165.6918795	8	186	11.94615373	25.11214555	993.8498966	64.60578124	212	165.4317327
Plcg1	chr2	152.0183308	1	8	9.989057518	10.53230155	47.8750183	14.10822255	28	21.89990473
Zhx3	chr2	3.698295705	1	11	5.764290253	50.49755869	56.10931866	25.11214555	186	58.77606915
Chd6	chr2	42.51832368	1	12	8.108475625	18.39697774	55.39263196	9.766111093	12	32.6928636
Gm14243	chr2	0	1	12	4.965603737	9.766111093	32.6928636	18.39697774	12	55.39263196
Srsf6	chr2	215.9358823	19	371	10.14160063	31.79320606	2115.952162	99.39570679	2217	522.8975264
Sgk2	chr2	5.565569239	1	25	0	0	0	31.79320606	371	142.5843775
Ift52	chr2	42.13519392	8	205	7.688313855	36.74761206	679.8052429	94.44130079	1758	520.0814482
Mybl2	chr2	124.9365333	13	558	4.726167383	13.64761414	1013.074368	116.1716499	1699	1470.64062
Gtsf1l	chr2	46.07825479	3	75	7.444632618	0	197.9909763	45.4408202	1229	169.4892307
Fitm2	chr2	6.82350698	2	47	4.594472725	10.43883344	218.9697308	37.46160068	125	126.5171141
Ttpal	chr2	21.51351349	2	25	6.672499977	18.95586537	83.71324143	5.361859868	25	0
Pkig	chr2	27.81883167	1	25	3.916775373	8.384396572	65.13773845	28.11128109	41	104.4706259
